temperature,rainfall,humidity
11.05,12.94,29.66
20.21,86.52,76.78
22.89,134.81,90.45
18.5,125.01,71.94
19.07,270.08,50.19
23.67,146.19,95.82
42.52,250.81,40.0
12.63,106.09,77.83
40.98,289.06,50.0
40.04,118.41,85.7
16.92,234.17,39.49
23.67,167.37,98.41
12.19,122.15,77.15
26.22,86.73,32.89
20.64,49.3,83.84
28.56,93.93,67.71
42.89,132.93,24.05
10.56,85.29,11.94
30.76,103.53,52.32
23.66,255.64,96.53
40.18,176.78,76.67
41.32,255.72,92.23
32.86,172.02,79.25
13.84,99.22,58.38
26.1,92.55,97.4
34.4,54.5,16.87
14.47,2.53,17.45
33.42,205.03,10.43
22.87,100.27,11.57
19.8,227.81,40.6
41.36,247.12,52.95
41.48,277.92,98.62
18.58,96.09,57.4
14.61,125.15,11.35
39.14,67.48,20.31
22.51,15.02,64.73
17.86,194.34,62.44
42.31,62.64,98.39
22.89,217.73,10.89
23.13,184.88,60.74
21.22,97.8,66.89
13.0,220.27,40.31
33.86,17.11,37.05
41.58,112.96,63.97
14.54,186.21,64.86
19.78,274.96,27.28
13.92,165.88,43.26
30.88,182.87,83.39
12.76,159.59,56.71
19.36,297.49,31.25
39.55,131.24,88.09
18.4,120.36,60.71
30.5,241.42,67.05
41.67,271.66,74.82
19.89,240.65,78.31
39.93,15.94,90.82
11.82,293.2,30.35
37.27,85.97,26.84
18.64,127.79,38.94
31.83,132.28,99.63
32.64,71.55,21.79
32.33,92.84,31.02
17.99,82.88,66.2
16.31,283.67,49.57
14.18,40.98,72.5
35.89,93.65,86.6
42.8,38.14,12.18
37.76,182.46,20.52
30.79,246.1,84.15
12.53,282.28,80.08
13.64,288.39,31.84
39.26,176.07,18.16
10.82,119.28,94.3
41.12,125.12,66.54
36.77,268.14,91.48
39.21,21.91,31.75
35.31,259.77,93.33
42.28,75.61,69.91
27.59,26.17,12.92
37.04,297.6,38.56
15.18,131.08,41.31
38.85,188.69,52.19
19.74,30.89,90.61
30.17,135.72,58.13
17.81,53.65,38.41
39.77,109.95,98.71
39.7,129.41,62.01
25.02,198.83,41.52
17.66,140.47,99.34
35.22,253.14,10.62
41.87,236.61,16.07
32.51,263.68,68.57
13.1,203.32,34.7
28.4,298.77,46.9
31.25,65.52,53.16
18.4,38.35,17.27
25.7,105.81,95.22
33.58,52.94,13.16
37.85,183.98,81.8
23.87,202.85,26.7
28.21,169.43,46.43
32.68,163.5,38.11
38.19,200.42,74.89
10.68,276.57,33.4
29.26,59.68,44.41
20.81,45.19,98.68
43.71,45.87,75.5
11.16,98.67,65.86
20.22,35.93,72.62
40.48,157.02,37.29
38.34,112.65,45.2
30.28,255.12,55.79
14.35,167.76,18.31
25.41,197.67,70.44
42.47,131.41,75.41
23.05,134.48,70.1
36.53,190.02,73.09
15.76,120.9,81.66
43.51,205.73,38.06
41.82,37.76,89.21
20.56,137.25,82.7
16.6,164.91,52.16
33.89,279.09,14.9
27.54,136.15,75.24
13.43,278.16,84.0
18.37,259.28,54.19
33.24,165.52,12.8
43.26,272.18,61.81
37.27,50.56,81.79
36.72,54.59,90.96
40.96,235.12,49.91
25.72,134.62,29.73
34.8,4.66,99.82
25.79,82.87,46.98
26.54,28.33,48.49
23.75,82.2,73.81
16.32,75.13,22.74
40.07,107.05,92.56
38.85,222.22,57.61
38.02,246.54,73.2
35.66,156.42,91.2
33.52,0.4,11.54
30.72,122.08,28.7
44.61,215.6,41.65
13.8,161.01,38.97
30.49,244.67,85.98
34.67,211.07,29.31
24.25,43.95,30.2
23.51,108.47,56.08
21.71,149.02,11.35
43.03,104.91,46.02
17.87,114.22,89.99
21.21,296.09,71.05
25.92,73.63,67.41
40.78,198.78,60.17
34.15,232.82,39.84
30.26,60.27,24.44
16.92,236.95,31.78
37.25,150.73,37.01
12.26,292.66,39.06
10.03,173.65,78.45
41.99,236.28,52.9
27.15,189.88,57.98
31.67,165.37,85.79
36.09,129.86,79.66
21.23,94.33,73.57
18.49,102.71,63.11
40.61,280.27,63.06
13.25,265.63,83.82
28.14,280.74,39.89
36.21,224.67,49.82
19.01,41.79,96.44
36.76,50.36,66.2
44.43,14.28,85.33
14.81,190.29,43.89
14.94,263.64,62.63
16.32,108.76,98.24
40.28,73.14,30.99
43.64,173.2,13.93
20.2,1.53,42.46
23.2,42.11,37.45
23.77,120.81,21.2
18.11,195.95,67.71
19.99,1.45,19.2
36.8,60.91,60.53
19.52,195.85,15.43
25.98,43.95,64.83
20.1,15.49,40.32
10.82,160.02,81.52
39.5,124.64,89.87
12.59,156.71,67.73
20.6,47.36,83.29
42.69,233.72,88.67
17.84,151.75,59.73
32.0,160.42,40.16
37.19,56.2,14.01
15.56,85.08,14.02
36.05,182.46,88.35
35.69,190.14,47.56
30.02,108.23,43.11
12.57,218.14,69.2
38.52,108.83,83.94
44.13,254.56,71.65
16.29,72.01,39.75
27.84,223.95,19.62
27.09,89.17,79.71
18.18,149.28,20.48
38.04,296.35,71.35
14.44,295.78,14.69
44.87,109.6,37.34
30.44,153.3,62.0
33.42,261.52,91.77
20.66,59.23,55.93
24.9,154.49,68.09
30.33,48.32,58.34
43.62,280.05,48.83
28.0,45.45,97.82
20.8,295.99,38.06
10.42,11.04,96.92
21.38,256.72,47.07
41.62,73.42,50.64
11.31,174.38,81.99
27.26,5.72,74.95
39.47,203.21,41.31
36.09,162.23,95.52
32.13,127.49,97.94
40.93,172.6,26.31
24.06,229.97,76.19
11.8,123.17,99.91
44.26,172.07,73.23
31.5,254.73,17.0
42.84,161.41,67.24
19.49,262.78,24.37
27.7,56.18,75.22
14.3,286.4,22.03
25.16,124.31,32.03
16.84,12.18,94.3
18.33,67.69,32.28
14.17,183.58,98.07
24.87,205.78,76.01
15.31,161.26,81.99
20.28,88.89,86.94
11.44,271.02,18.64
16.89,280.31,10.51
24.07,224.9,49.08
32.66,72.55,35.71
15.18,212.14,48.89
35.3,235.64,11.05
39.95,236.91,59.82
11.27,216.76,68.71
41.6,200.97,96.55
22.37,153.19,19.77
15.17,120.89,12.51
14.13,53.21,35.06
21.78,105.98,32.56
21.0,200.79,83.15
28.69,284.38,94.59
39.58,113.5,72.9
33.41,95.95,93.07
44.66,188.07,66.34
36.1,157.91,32.42
23.04,44.4,19.24
43.78,194.26,27.14
33.03,162.32,91.73
41.6,3.87,70.01
11.55,237.22,28.3
32.15,194.32,96.01
38.8,227.65,49.26
20.58,275.46,70.3
13.73,105.39,29.83
12.63,89.61,55.08
34.0,254.97,27.75
34.84,143.75,30.99
12.74,197.0,42.71
24.46,24.09,59.68
32.98,26.99,39.36
16.23,69.02,79.82
18.31,21.16,49.68
32.2,103.27,61.07
10.16,59.22,10.13
14.16,19.72,92.07
38.64,233.88,59.86
19.98,277.93,48.74
33.78,165.07,28.68
17.58,194.33,79.67
40.9,179.71,62.62
43.96,63.88,42.75
32.15,62.45,40.71
34.55,57.16,18.44
25.77,140.54,53.08
34.0,39.14,55.55
41.56,148.53,50.82
42.63,30.94,52.96
41.31,3.4,65.56
10.4,119.16,90.91
24.05,94.37,90.81
24.69,238.47,66.05
40.85,147.24,16.93
17.22,149.16,46.98
12.4,14.78,29.97
17.37,76.52,11.0
10.55,21.45,58.1
12.02,199.15,96.37
23.18,64.74,86.58
15.3,267.24,74.8
34.58,64.41,72.93
25.26,75.89,86.12
42.96,52.45,64.49
20.52,151.75,62.89
16.99,243.51,55.06
17.84,63.87,88.68
37.81,248.28,89.29
18.64,169.11,37.98
39.24,98.47,68.22
42.43,197.26,35.21
33.8,243.18,98.09
34.8,93.78,65.05
15.32,212.62,25.47
34.95,97.06,48.24
19.77,9.02,96.61
18.81,159.37,95.83
30.98,146.52,29.4
22.58,107.16,17.97
43.28,113.88,46.94
43.02,206.33,64.87
38.83,127.2,85.44
16.04,6.89,59.89
41.96,183.04,78.94
27.13,60.23,37.44
44.2,4.97,31.73
44.94,49.5,52.79
28.82,251.49,12.48
42.24,21.21,31.46
14.57,25.59,14.97
16.79,20.94,88.23
40.6,221.76,71.28
34.07,74.33,14.84
23.27,23.02,91.96
26.85,99.99,43.15
12.52,193.03,14.4
40.79,158.9,96.52
20.75,251.65,94.08
15.08,24.58,65.52
11.3,207.91,58.96
23.74,69.07,75.54
16.81,143.06,58.83
22.12,104.32,42.35
10.07,121.46,40.85
27.63,179.36,11.3
41.16,273.41,92.7
34.05,276.0,65.07
31.5,265.47,65.2
35.33,214.57,97.28
31.69,93.36,48.45
10.04,149.16,94.71
41.67,82.03,91.81
35.35,293.99,97.6
17.1,234.46,48.67
33.98,290.95,12.02
31.81,167.73,96.78
39.47,153.78,33.09
19.87,86.45,51.57
30.06,253.11,69.64
11.69,131.33,55.51
35.73,169.06,18.34
19.13,228.84,46.14
33.2,211.13,19.21
41.96,169.28,97.59
10.53,113.16,77.53
34.29,289.91,32.39
18.19,264.89,18.35
33.04,165.09,62.37
31.76,268.48,54.95
16.14,202.98,52.38
39.31,35.32,69.02
30.77,292.92,98.26
11.71,16.88,27.28
27.55,269.03,68.06
15.81,34.02,95.08
24.99,289.53,72.51
20.61,178.34,78.45
39.93,225.92,91.07
43.0,137.9,53.8
36.44,291.58,71.51
27.26,112.88,25.99
40.25,32.57,68.11
29.48,83.75,61.23
22.3,127.41,86.52
44.59,150.47,48.63
12.54,200.11,71.9
23.45,22.46,26.24
31.64,160.59,12.51
11.44,258.5,37.37
27.75,85.89,34.44
36.97,280.68,29.98
24.17,144.62,45.85
36.57,227.23,78.75
10.6,295.39,56.31
12.19,267.91,97.43
37.86,65.74,30.85
38.56,45.16,79.76
33.69,86.74,98.45
31.15,79.8,46.69
34.7,218.43,36.7
31.77,132.65,10.67
44.03,50.61,39.55
32.8,233.14,58.14
20.16,72.03,14.5
38.87,236.37,47.27
16.95,216.85,31.94
19.9,80.75,28.97
16.53,291.27,72.36
24.81,196.58,16.66
43.66,48.94,98.61
24.14,186.94,78.26
41.26,209.8,74.38
24.02,129.82,19.09
13.7,109.15,44.93
39.9,227.29,13.58
40.04,48.61,93.1
36.91,40.38,92.39
42.47,43.22,74.01
42.76,72.54,70.83
18.15,251.79,89.88
29.98,16.1,21.02
13.96,137.45,62.6
21.67,248.59,19.9
37.83,112.55,49.06
22.0,40.06,93.49
42.42,295.16,65.87
44.22,197.39,89.39
20.79,156.65,78.31
25.22,26.38,86.52
22.79,61.55,64.22
27.91,212.96,91.53
22.64,124.06,64.17
19.15,55.87,87.91
41.6,0.84,64.99
37.29,5.1,67.96
36.4,103.53,74.05
14.44,235.48,61.34
42.51,286.9,20.14
37.92,178.22,90.04
34.41,104.99,14.51
24.54,284.06,46.51
12.42,175.49,76.28
25.76,123.04,93.37
13.31,4.61,18.23
16.43,181.88,66.54
16.6,66.71,90.9
24.21,243.15,20.32
26.6,129.99,35.43
14.25,24.12,43.2
25.43,240.94,49.28
24.03,280.1,79.15
31.32,55.93,71.76
13.09,79.67,55.33
42.8,107.47,75.76
30.62,225.27,47.56
20.9,218.68,62.88
43.92,75.32,59.55
20.17,36.77,82.07
16.4,153.89,86.13
38.2,211.93,67.69
24.79,50.95,94.62
32.29,221.77,24.09
27.36,88.24,34.75
25.66,36.35,63.01
26.68,257.11,56.92
15.64,41.81,37.51
12.91,67.85,50.3
16.5,145.89,50.75
25.28,299.92,28.12
32.64,54.93,48.41
34.96,4.46,33.89
33.27,48.47,10.86
26.96,181.38,19.29
24.59,250.71,20.98
40.88,126.52,94.51
39.46,1.54,40.94
12.44,200.31,18.89
36.73,83.36,86.58
40.56,25.58,55.81
42.43,297.09,48.68
42.04,215.47,19.47
12.14,99.66,63.95
16.97,280.08,98.13
13.43,269.55,63.56
23.74,6.12,49.32
32.33,154.08,53.85
32.14,76.57,74.06
28.5,205.02,19.81
39.72,94.95,49.37
23.52,45.25,76.87
23.71,35.92,48.2
16.72,287.45,22.88
12.47,162.99,40.88
27.3,139.94,19.85
33.08,157.44,21.43
27.98,276.5,19.64
23.93,21.21,87.32
25.24,47.81,32.83
36.51,147.89,55.59
43.81,97.83,45.15
21.19,21.73,16.04
12.07,179.88,62.44
12.16,24.22,72.97
40.17,52.18,46.37
43.94,50.83,74.74
21.32,161.68,36.02
28.24,202.16,25.33
38.08,115.31,55.77
30.56,179.93,60.94
34.92,28.86,31.26
15.61,225.69,58.21
11.49,180.77,69.13
39.01,158.71,18.78
26.81,122.54,52.3
17.45,186.42,58.91
17.37,296.11,69.25
21.68,203.77,78.77
37.12,220.69,48.33
10.92,291.87,94.17
28.7,19.01,55.85
14.59,173.11,17.55
42.26,52.24,88.15
17.82,9.74,67.07
16.9,213.07,63.47
27.35,203.66,48.53
16.82,36.22,82.06
25.92,207.52,22.19
11.13,102.75,71.02
11.42,47.51,55.73
21.79,154.41,64.87
27.72,266.32,53.07
16.3,14.15,30.36
10.49,67.38,81.55
43.81,123.65,52.71
44.79,102.57,44.7
13.37,60.29,39.36
38.46,90.07,63.58
15.07,254.67,50.78
44.03,283.63,56.58
20.78,214.12,78.24
18.77,229.65,44.72
15.12,290.88,70.66
14.09,0.65,56.39
13.83,122.69,37.69
21.0,173.72,31.2
24.35,260.45,97.33
25.31,267.31,39.42
36.38,278.93,95.74
44.83,255.32,84.1
43.9,292.49,18.99
37.58,89.17,50.37
44.12,95.47,71.51
41.48,23.86,30.26
10.06,90.44,57.84
34.2,68.8,25.67
22.78,167.06,71.3
33.0,37.42,95.16
23.1,12.04,96.18
22.92,269.29,30.05
10.02,112.93,88.53
30.59,45.54,20.62
18.82,123.55,93.15
28.08,209.88,19.49
12.62,27.44,51.37
26.54,38.85,96.12
40.86,101.18,62.79
34.9,42.55,23.96
22.77,27.3,50.42
28.17,194.77,44.79
17.32,179.87,39.78
35.22,227.94,81.56
32.45,292.09,95.01
40.7,4.69,16.79
41.23,184.11,56.76
23.77,115.39,17.68
25.15,174.6,64.52
17.63,231.99,34.27
35.89,50.87,69.46
10.11,167.28,89.99
23.71,104.53,78.35
32.13,168.91,99.12
36.02,136.58,41.25
26.9,242.75,74.61
35.98,64.07,91.69
24.94,71.14,24.63
10.88,77.17,15.77
23.3,87.52,42.36
14.94,218.68,64.76
15.21,296.4,68.61
36.56,173.07,49.9
13.33,269.1,56.73
18.4,267.6,78.67
17.7,188.09,40.41
16.31,197.43,61.52
32.45,224.26,53.14
36.05,258.49,31.91
36.85,177.63,99.28
17.61,254.8,71.86
27.8,91.83,12.25
31.38,8.58,90.31
37.98,83.85,36.94
30.13,107.33,46.39
41.09,162.52,32.58
22.97,166.85,22.5
30.77,53.5,88.69
39.54,279.7,39.34
40.04,30.86,20.29
27.06,178.63,92.84
12.0,99.9,76.5
10.74,122.46,80.04
17.08,250.73,31.68
30.32,250.97,16.6
30.42,262.03,53.56
35.55,48.28,19.99
12.1,20.62,77.2
15.42,178.27,70.18
26.2,166.6,75.62
21.9,153.0,39.32
34.35,34.64,65.4
15.97,80.04,12.88
14.74,213.84,98.53
37.54,114.7,74.8
22.21,189.14,91.66
27.34,267.3,65.23
25.2,227.6,99.65
17.21,285.37,62.15
12.78,3.44,54.01
19.57,90.89,49.66
26.33,242.43,35.89
24.68,16.67,14.73
28.56,290.38,95.26
20.56,89.26,70.99
23.44,50.04,49.54
30.34,278.43,46.75
21.72,224.35,92.65
10.03,86.94,87.27
38.22,278.87,81.72
25.8,188.53,37.5
43.87,166.29,48.27
40.24,117.83,93.71
16.26,28.9,93.08
19.98,151.34,38.24
42.01,29.7,15.54
36.78,153.59,52.17
26.44,204.99,13.3
25.34,294.78,62.83
14.3,173.89,39.56
12.35,227.98,83.0
14.18,14.31,55.81
14.35,265.11,22.27
14.53,123.89,76.11
42.6,219.69,50.75
14.97,215.41,84.93
17.17,234.94,86.08
27.81,91.95,92.01
10.18,41.78,15.28
42.99,20.27,69.23
44.95,33.51,24.14
13.58,7.38,39.43
19.36,103.92,70.75
19.37,265.05,17.28
24.65,223.14,74.12
37.29,1.35,33.48
24.96,30.48,81.22
20.72,62.24,88.66
14.61,123.49,78.54
23.8,65.04,39.59
13.06,284.94,42.68
17.9,214.85,91.1
43.25,160.56,96.51
39.79,231.62,28.55
35.87,166.53,33.27
43.18,242.69,64.11
26.25,140.1,74.39
13.07,198.21,52.68
37.65,240.16,66.92
19.55,100.39,22.11
32.4,279.57,24.94
36.83,182.57,81.71
20.18,90.76,59.79
23.6,204.14,70.84
32.35,60.17,57.79
32.93,49.06,28.44
16.41,29.76,92.94
22.95,113.17,46.59
37.51,212.18,35.53
25.4,109.59,21.77
37.91,142.4,54.39
38.71,37.62,40.75
17.43,212.77,17.2
38.35,59.94,35.56
23.09,288.37,19.2
21.0,83.68,56.76
38.68,213.68,58.8
33.93,84.44,57.66
13.02,111.12,55.19
19.56,217.69,25.53
36.44,134.28,92.99
41.57,117.98,65.99
11.84,45.68,24.87
16.26,150.68,84.41
36.33,238.69,41.85
19.37,152.1,24.35
22.13,204.98,27.59
33.47,168.98,44.96
38.22,253.36,20.4
34.54,39.13,88.28
35.49,244.89,96.02
44.09,215.42,16.03
30.22,65.82,20.52
14.71,111.08,45.84
17.57,247.59,45.13
13.71,185.85,30.7
32.69,80.49,51.14
11.1,56.67,22.08
40.9,210.99,95.46
19.26,34.27,17.79
11.91,184.11,48.91
35.33,89.99,88.04
33.51,188.13,85.7
33.04,176.18,61.07
25.07,68.44,87.79
13.1,19.76,24.91
19.31,119.59,76.92
23.68,57.74,24.79
40.41,82.56,15.77
27.6,87.88,59.06
36.6,30.25,81.92
31.5,56.79,86.93
35.56,88.39,60.54
15.62,81.05,21.39
22.34,218.89,37.17
20.68,232.42,69.12
40.7,215.48,89.63
36.44,185.1,19.94
41.96,8.12,16.9
42.94,165.28,65.08
37.86,257.78,35.3
11.49,271.57,12.73
23.88,202.04,20.26
29.08,232.22,42.59
22.99,217.93,43.87
41.45,298.4,90.35
31.73,178.84,86.78
41.09,20.13,32.61
13.88,225.95,21.64
10.63,86.11,91.69
19.9,263.4,51.95
26.38,129.46,82.7
37.02,235.29,70.36
18.01,181.2,68.45
19.2,240.9,52.68
21.51,241.05,46.69
38.32,136.44,49.53
43.24,105.58,26.52
33.83,179.14,92.4
27.09,9.02,57.04
28.88,65.57,27.04
40.92,49.5,28.47
33.32,14.61,62.33
16.75,86.01,58.11
10.92,235.25,53.33
32.03,158.26,16.19
26.79,89.74,39.18
12.37,190.94,34.58
32.57,236.82,61.35
38.97,76.42,63.29
18.06,249.86,15.51
38.77,241.4,82.53
37.87,201.34,51.92
34.27,80.21,92.45
26.31,156.25,70.01
37.65,261.12,38.02
44.92,173.31,14.9
27.13,296.48,60.81
28.75,30.55,58.08
41.58,39.23,51.97
28.2,30.32,27.38
42.38,58.99,33.76
15.86,298.3,92.65
27.96,144.93,22.36
31.04,184.85,60.64
43.73,135.47,69.02
34.86,289.05,53.03
36.33,214.79,59.75
34.53,100.55,12.74
25.23,271.96,81.53
23.27,60.84,76.87
17.57,209.6,18.91
34.37,139.33,48.08
38.86,171.73,43.7
23.12,237.71,95.31
39.81,18.05,36.01
38.94,29.31,56.61
38.91,155.19,42.04
35.19,257.82,16.21
27.35,54.64,61.83
31.38,176.99,82.37
23.96,285.92,57.12
13.71,73.76,66.43
31.98,155.46,21.94
44.79,186.47,96.32
43.2,17.99,92.15
12.96,203.52,72.91
29.72,57.35,84.09
10.56,276.56,82.02
24.57,151.35,85.01
40.67,15.37,39.97
14.31,52.46,73.21
25.15,118.52,14.79
42.74,168.06,81.34
27.27,120.79,21.28
12.74,75.14,52.0
29.98,52.74,91.56
40.22,79.99,28.39
37.52,262.49,60.45
31.41,194.35,15.8
16.85,79.64,35.22
29.82,167.16,73.8
33.9,149.62,93.16
40.26,165.99,27.46
37.18,136.95,33.68
34.92,228.94,19.6
28.87,284.66,39.38
30.36,159.63,93.95
33.6,174.59,82.64
37.34,191.52,14.16
22.22,240.82,67.51
38.03,11.79,10.93
39.93,13.83,49.43
28.97,78.17,18.6
31.25,160.49,71.01
17.07,293.73,57.49
37.41,192.31,64.83
18.87,10.44,95.24
35.34,88.41,91.23
31.52,293.96,47.82
35.27,56.46,64.49
35.69,178.02,46.11
12.53,98.43,13.23
19.57,19.91,77.53
29.3,181.66,71.4
23.25,151.23,86.98
13.16,53.48,92.19
44.75,248.03,80.86
30.95,254.48,92.5
42.23,25.54,81.14
12.12,162.23,61.98
32.78,271.11,35.85
15.65,263.07,66.4
31.01,223.65,22.17
21.08,171.28,70.48
39.88,125.97,87.03
19.0,104.46,90.57
22.56,242.74,89.03
24.13,73.33,87.05
42.24,143.96,92.9
32.01,299.32,85.37
32.8,150.87,92.95
23.45,139.17,60.13
41.91,236.59,14.89
44.44,220.44,16.85
12.96,232.4,26.7
17.66,119.97,75.57
18.5,119.09,88.52
28.95,210.23,71.79
33.82,194.7,25.48
30.97,168.6,91.07
21.13,162.86,81.37
22.88,167.98,85.35
15.79,130.85,66.97
33.65,88.14,24.02
11.86,39.87,30.2
25.6,43.86,18.85
27.1,208.91,51.7
39.74,165.17,91.48
33.83,20.68,52.09
43.57,262.87,53.39
31.36,158.25,23.67
28.74,64.56,56.16
43.67,49.04,30.5
12.46,207.23,99.37
36.65,173.29,31.1
29.19,234.89,78.19
34.19,100.05,71.53
15.83,49.28,18.82
19.82,211.77,80.4
25.08,203.2,49.72
35.8,33.04,14.21
32.25,265.08,43.11
43.94,119.32,87.69
20.71,141.09,56.21
37.99,209.46,62.95
29.86,236.48,13.67
40.56,141.78,13.67
14.8,105.31,20.18
12.86,49.04,46.34
31.63,148.99,49.47
35.03,298.03,86.67
28.75,26.64,87.91
44.91,83.47,76.85
37.96,249.07,74.52
20.17,158.07,72.06
10.95,70.78,44.39
29.02,44.46,85.39
22.37,266.25,86.75
31.06,51.95,72.48
10.97,160.79,72.94
25.52,173.4,77.99
11.78,274.33,70.01
35.21,168.7,99.38
12.04,43.89,78.79
20.21,215.46,37.54
20.01,139.47,48.05
26.2,74.86,27.88
33.15,184.04,86.75
40.12,292.28,55.26
32.33,99.55,82.21
42.33,212.67,38.32
23.29,283.89,28.76
10.84,258.33,41.33
18.82,196.16,39.47
35.49,5.07,90.01
36.32,195.73,89.37
43.47,197.05,57.25
17.03,85.73,75.62
35.37,90.45,56.17
39.12,127.18,76.76
32.1,94.07,50.05
36.14,189.41,61.22
43.12,38.36,86.69
44.9,113.71,45.31
31.69,115.13,47.77
20.91,194.57,97.25
22.04,255.76,32.57
33.54,124.16,53.92
44.41,134.4,14.01
29.26,29.16,36.11
25.38,150.57,76.5
29.71,255.04,66.03
36.82,134.89,71.32
22.63,80.46,25.46
43.43,48.85,26.62
19.63,126.77,97.34
23.64,187.23,86.22
30.51,138.95,93.61
23.5,198.45,77.32
10.36,177.54,74.99
39.31,73.22,50.16
38.19,187.3,95.95
28.8,181.86,73.45
26.92,9.65,14.08
17.23,88.21,80.95
21.03,284.08,87.74
33.66,16.09,64.19
38.68,39.38,55.12
35.98,66.16,80.89
23.01,240.98,74.76
28.93,60.06,35.82
22.46,101.44,95.82
27.65,273.48,12.45
16.52,205.85,65.06
21.78,79.39,90.79
19.82,295.55,51.39
20.73,4.72,63.74
32.2,184.94,88.99
38.29,266.86,91.66
19.29,67.04,53.33
19.98,16.16,45.11
22.32,71.05,75.59
19.44,218.95,18.79
43.43,33.04,46.73
31.64,265.86,15.07
26.04,235.92,75.28
12.04,120.3,44.29
30.66,22.04,31.74
36.89,137.69,51.33
14.71,294.76,60.67
35.75,203.51,51.94
12.83,232.1,12.33
42.03,138.28,49.8
17.66,128.46,92.93
15.83,261.95,34.41
25.06,181.01,57.34
30.16,46.58,27.84
42.69,101.36,18.73
32.18,44.86,59.79
38.11,125.57,59.16
11.45,85.13,86.1
25.41,228.99,93.78
22.75,216.73,89.34
16.69,31.67,70.63
29.15,203.2,89.57
21.76,10.99,85.39
38.89,54.05,87.42
22.84,208.31,98.35
20.28,263.57,43.08
12.71,232.51,51.87
29.38,188.22,44.85
12.43,78.91,87.01
12.0,171.74,43.72
32.02,162.07,60.86
13.93,34.19,39.54
36.15,168.88,49.55
31.61,239.64,54.38
24.02,186.48,26.88
38.3,16.0,63.58
27.79,160.75,27.62
24.79,55.64,53.77
27.12,82.11,13.5
25.91,181.44,16.42
40.58,82.22,14.57
10.78,228.48,43.26
17.84,265.37,48.17
31.46,235.75,34.05
31.84,46.29,12.66
11.35,242.43,14.25
28.68,282.17,41.95
29.2,241.12,43.8
25.2,151.2,37.14
27.3,133.58,33.97
42.4,149.12,67.97
25.88,9.83,43.84
21.95,48.13,31.34
33.04,69.32,22.97
45.0,10.12,52.01
44.22,38.16,15.79
11.46,167.47,41.24
16.22,119.34,73.23
35.59,155.61,64.8
37.08,282.21,88.38
42.06,154.49,91.8
35.75,102.46,85.28
27.33,52.56,40.47
23.41,80.88,90.6
25.88,253.49,99.56
24.35,261.96,57.68
17.27,74.72,27.56
23.68,224.21,45.37
11.6,140.19,71.4
31.59,5.18,97.06
39.63,167.52,44.86
12.41,87.14,27.51
38.61,283.77,24.78
39.85,182.09,84.8
27.4,77.95,46.43
10.97,37.85,85.9
28.24,227.79,53.43
41.3,95.91,98.64
12.79,115.27,44.96
37.94,240.08,62.25
18.2,174.29,32.22
39.29,285.52,34.69
35.73,146.13,42.04
24.49,17.26,95.55
12.94,198.77,54.89
39.11,89.54,96.29
24.89,90.51,75.27
19.27,54.15,54.29
19.23,247.63,41.97
23.47,104.9,59.64
23.15,196.85,17.01
35.72,177.97,46.66
19.4,297.95,81.42
29.56,242.0,44.04
42.86,3.57,46.88
22.11,87.05,75.89
37.0,204.0,88.63
13.54,13.19,20.09
14.67,221.66,30.34
19.12,155.52,20.32
38.9,95.87,30.52
44.83,82.37,68.66
43.73,77.56,39.67
30.28,104.91,82.98
40.74,286.38,96.82
24.69,245.89,77.74
25.44,176.68,31.38
17.8,47.78,13.29
37.31,72.34,26.49
14.6,98.85,47.67
37.63,168.39,11.3
22.68,210.53,33.63
31.52,255.82,70.07
24.95,75.97,61.58
13.89,65.15,99.8
15.74,247.41,98.43
17.64,173.21,53.65
40.0,153.48,12.73
30.35,249.54,36.86
16.84,78.61,42.22
40.91,9.55,28.53
31.42,34.02,70.24
37.81,235.74,72.04
26.36,283.76,94.62
31.76,85.32,34.76
18.48,221.0,62.85
20.4,41.23,57.19
17.06,25.71,82.07
23.97,108.77,78.69
25.58,286.39,55.1
37.74,20.19,98.36
16.63,69.33,79.97
36.48,94.55,99.36
40.48,287.72,86.93
29.35,13.88,64.15
38.46,132.59,77.78
15.3,77.46,92.19
25.86,216.22,24.64
11.01,287.81,71.79
18.15,291.52,32.14
40.27,173.76,36.97
19.71,42.83,72.09
19.52,298.28,39.88
41.66,93.29,45.29
25.07,290.49,95.17
34.71,78.54,25.62
30.97,240.99,37.37
12.43,274.85,89.68
17.31,287.49,20.57
43.17,21.87,76.82
32.88,155.42,30.8
38.5,138.96,15.88
14.69,200.7,63.62
37.51,220.94,18.75
27.89,21.09,40.58
36.43,15.68,77.82
31.22,183.86,53.65
13.53,134.84,99.96
31.01,140.82,96.88
15.25,95.99,21.7
43.36,280.96,15.66
17.4,149.82,95.14
11.5,19.37,63.94
31.47,9.9,97.03
23.27,183.74,32.42
41.03,151.83,72.98
20.35,8.86,97.24
26.02,256.56,13.49
28.82,5.46,70.8
43.0,251.1,31.37
28.49,182.95,13.86
30.42,204.26,31.24
14.44,72.34,35.28
20.21,31.48,62.22
40.76,242.26,47.28
19.0,106.53,78.68
35.98,164.48,30.57
23.28,34.84,82.09
32.48,287.38,40.48
29.73,210.16,84.82
43.84,69.13,58.13
20.6,165.69,89.58
29.97,211.93,44.04
12.08,91.44,94.88
11.4,218.66,48.85
18.96,180.85,22.28
21.76,2.84,94.02
15.2,62.13,51.76
43.51,222.93,58.96
13.73,8.63,79.44
